frame_number,id,group_name,group_num,x,y,width,height,isDeputy,confidence,isGT,debug_data
1919,57,none,57,0.52292,0.15278,0.27153,0.50463,-1,-1,1,-1
1919,888,none,888,0.37778,0.21204,0.16319,0.23426,-1,-1,1,-1
1925,59,none,59,0.91111,0.10185,0.08472,0.42407,-1,-1,1,-1
1925,57,none,57,0.51944,0.12963,0.28333,0.55185,-1,-1,1,-1
1925,58,none,58,0.23403,0.19444,0.12153,0.25278,-1,-1,1,-1
1925,888,none,888,0.37986,0.19074,0.14236,0.24907,-1,-1,1,-1
1931,57,none,57,0.53333,0.14907,0.26319,0.50741,-1,-1,1,-1
1931,58,none,58,0.22361,0.20093,0.13333,0.27037,-1,-1,1,-1
1931,59,none,59,0.91458,0.10370,0.08125,0.40833,-1,-1,1,-1
1931,888,none,888,0.37500,0.17593,0.16667,0.32222,-1,-1,1,-1
1937,57,none,57,0.52778,0.13704,0.26111,0.57778,-1,-1,1,-1
1937,58,none,58,0.22639,0.19722,0.12569,0.25556,-1,-1,1,-1
1937,59,none,59,0.91250,0.10185,0.08403,0.36852,-1,-1,1,-1
1937,888,none,888,0.36944,0.19722,0.15417,0.24444,-1,-1,1,-1
1943,57,none,57,0.52083,0.13148,0.28194,0.56111,-1,-1,1,-1
1943,58,none,58,0.23056,0.18704,0.13125,0.25185,-1,-1,1,-1
1943,888,none,888,0.36944,0.18241,0.17639,0.25185,-1,-1,1,-1
1943,59,none,59,0.91458,0.07037,0.08125,0.45278,-1,-1,1,-1
1949,59,none,59,0.91042,0.09444,0.08819,0.41204,-1,-1,1,-1
1949,58,none,58,0.21319,0.17963,0.15000,0.27500,-1,-1,1,-1
1949,57,none,57,0.52778,0.11852,0.27917,0.59074,-1,-1,1,-1
1949,888,none,888,0.36597,0.20556,0.18125,0.24815,-1,-1,1,-1
1955,57,none,57,0.53542,0.13333,0.27292,0.61204,-1,-1,1,-1
1955,58,none,58,0.23403,0.19722,0.11181,0.23426,-1,-1,1,-1
1955,59,none,59,0.92708,0.10741,0.07431,0.37870,-1,-1,1,-1
1955,888,none,888,0.37153,0.20463,0.15625,0.24907,-1,-1,1,-1
1961,58,none,58,0.21944,0.19444,0.13403,0.25926,-1,-1,1,-1
1961,59,none,59,0.91458,0.10926,0.08056,0.37500,-1,-1,1,-1
1961,57,none,57,0.54167,0.12778,0.24514,0.54630,-1,-1,1,-1
1961,888,none,888,0.36597,0.18704,0.17083,0.25926,-1,-1,1,-1
1967,58,none,58,0.20903,0.19074,0.15000,0.28519,-1,-1,1,-1
1967,57,none,57,0.53333,0.12222,0.26319,0.57593,-1,-1,1,-1
1967,59,none,59,0.90208,0.08704,0.09514,0.41667,-1,-1,1,-1
1967,888,none,888,0.36181,0.20185,0.17014,0.23704,-1,-1,1,-1
1973,59,none,59,0.90208,0.08704,0.09514,0.42037,-1,-1,1,-1
1973,58,none,58,0.21319,0.19444,0.13194,0.28148,-1,-1,1,-1
1973,57,none,57,0.51736,0.12593,0.27153,0.57037,-1,-1,1,-1
1973,888,none,888,0.35972,0.18611,0.17431,0.27407,-1,-1,1,-1
1979,57,none,57,0.52708,0.13889,0.26319,0.55556,-1,-1,1,-1
1979,58,none,58,0.21319,0.20556,0.13194,0.25648,-1,-1,1,-1
1979,888,none,888,0.35556,0.18241,0.16250,0.31296,-1,-1,1,-1
1979,59,none,59,0.89444,0.07963,0.10139,0.44444,-1,-1,1,-1
1985,59,none,59,0.90069,0.10185,0.09444,0.42685,-1,-1,1,-1
1985,57,none,57,0.54792,0.14259,0.24514,0.58889,-1,-1,1,-1
1985,58,none,58,0.20347,0.20463,0.14028,0.28148,-1,-1,1,-1
1985,888,none,888,0.35486,0.19352,0.18056,0.31667,-1,-1,1,-1
1991,59,none,59,0.88750,0.08148,0.10694,0.44815,-1,-1,1,-1
1991,58,none,58,0.19375,0.18981,0.14028,0.28148,-1,-1,1,-1
1991,57,none,57,0.54722,0.12963,0.25069,0.60833,-1,-1,1,-1
1991,888,none,888,0.34097,0.20463,0.17639,0.25926,-1,-1,1,-1
1997,59,none,59,0.89028,0.08333,0.10486,0.39352,-1,-1,1,-1
1997,58,none,58,0.19931,0.18333,0.12778,0.25556,-1,-1,1,-1
1997,57,none,57,0.53819,0.12407,0.24514,0.52037,-1,-1,1,-1
1997,888,none,888,0.35069,0.19352,0.17292,0.28241,-1,-1,1,-1
2003,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2009,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2015,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2021,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2027,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2033,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2039,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2045,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2051,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2057,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2063,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2069,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2075,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2081,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2087,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2093,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2099,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2105,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2111,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2117,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2123,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2129,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2135,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2141,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2147,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2153,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2159,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2165,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2171,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
2177,64,none,64,0.00069,0.18704,0.07708,0.14630,-1,-1,1,-1
2177,62,none,62,0.07083,0.21667,0.08889,0.14074,-1,-1,1,-1
2177,60,none,60,0.46181,0.25278,0.12569,0.27407,-1,-1,1,-1
2177,891,none,891,0.16458,0.21944,0.09653,0.19722,-1,-1,1,-1
2177,615,none,615,0.25694,0.23426,0.11597,0.21574,-1,-1,1,-1
2177,614,none,614,0.70556,0.28148,0.07083,0.16481,-1,-1,1,-1
2177,613,none,613,0.74653,0.27778,0.15278,0.32963,-1,-1,1,-1
2177,890,none,890,0.41806,0.21296,0.08889,0.17870,-1,-1,1,-1
2177,889,none,889,0.37778,0.14259,0.05556,0.12037,-1,-1,1,-1
2177,61,none,61,0.29375,0.16389,0.07014,0.14259,-1,-1,1,-1
2177,893,none,893,0.49236,0.14259,0.04167,0.09074,-1,-1,1,-1
2177,894,none,894,0.57014,0.15370,0.06181,0.12963,-1,-1,1,-1
2177,895,none,895,0.65208,0.20556,0.04167,0.10741,-1,-1,1,-1
2177,896,none,896,0.73889,0.13704,0.07222,0.16019,-1,-1,1,-1
2183,62,none,62,0.08056,0.20556,0.08819,0.16852,-1,-1,1,-1
2183,64,none,64,0.00208,0.17500,0.08472,0.16759,-1,-1,1,-1
2183,60,none,60,0.45347,0.25185,0.16667,0.30926,-1,-1,1,-1
2183,891,none,891,0.17222,0.22315,0.08889,0.18981,-1,-1,1,-1
2183,615,none,615,0.26944,0.23796,0.11597,0.27407,-1,-1,1,-1
2183,613,none,613,0.75833,0.29630,0.15694,0.32037,-1,-1,1,-1
2183,614,none,614,0.71389,0.28889,0.07500,0.20556,-1,-1,1,-1
2183,617,none,617,0.11597,0.16019,0.04514,0.10000,-1,-1,1,-1
2183,618,none,618,0.15903,0.17500,0.05139,0.11111,-1,-1,1,-1
2183,61,none,61,0.30625,0.16389,0.07431,0.13333,-1,-1,1,-1
2183,889,none,889,0.39167,0.14074,0.03750,0.09444,-1,-1,1,-1
2183,903,none,903,0.25833,0.12037,0.05764,0.10926,-1,-1,1,-1
2183,899,none,899,0.43681,0.16852,0.04792,0.09444,-1,-1,1,-1
2183,893,none,893,0.49514,0.14259,0.04722,0.08889,-1,-1,1,-1
2183,894,none,894,0.57847,0.14074,0.05764,0.11481,-1,-1,1,-1
2183,895,none,895,0.65486,0.20185,0.05833,0.10926,-1,-1,1,-1
2183,896,none,896,0.75903,0.14259,0.07500,0.17222,-1,-1,1,-1
2183,890,none,890,0.43958,0.23704,0.06389,0.12222,-1,-1,1,-1
2189,62,none,62,0.08889,0.21944,0.08611,0.16481,-1,-1,1,-1
2189,64,none,64,0.00833,0.18241,0.09306,0.16759,-1,-1,1,-1
2189,60,none,60,0.45972,0.26296,0.16875,0.34259,-1,-1,1,-1
2189,891,none,891,0.18264,0.23704,0.09028,0.18333,-1,-1,1,-1
2189,615,none,615,0.27986,0.23056,0.10556,0.23704,-1,-1,1,-1
2189,614,none,614,0.71944,0.28889,0.08125,0.20926,-1,-1,1,-1
2189,613,none,613,0.77917,0.29630,0.16319,0.37593,-1,-1,1,-1
2189,894,none,894,0.59097,0.17593,0.05000,0.11111,-1,-1,1,-1
2189,895,none,895,0.67708,0.20926,0.04167,0.10000,-1,-1,1,-1
2189,896,none,896,0.75694,0.15000,0.08056,0.16111,-1,-1,1,-1
2189,889,none,889,0.40069,0.15000,0.04514,0.10556,-1,-1,1,-1
2189,890,none,890,0.44722,0.22222,0.06458,0.15370,-1,-1,1,-1
2195,64,none,64,0.02569,0.19815,0.07222,0.13889,-1,-1,1,-1
2195,62,none,62,0.09722,0.22685,0.07847,0.14907,-1,-1,1,-1
2195,60,none,60,0.48889,0.30000,0.12917,0.26019,-1,-1,1,-1
2195,65,none,65,0.25625,0.19815,0.04931,0.09259,-1,-1,1,-1
2195,618,none,618,0.16458,0.18241,0.05625,0.10370,-1,-1,1,-1
2195,889,none,889,0.40694,0.15000,0.03542,0.09074,-1,-1,1,-1
2195,899,none,899,0.45764,0.17593,0.03403,0.07963,-1,-1,1,-1
2195,894,none,894,0.59931,0.16111,0.05556,0.11852,-1,-1,1,-1
2195,890,none,890,0.45556,0.22222,0.07292,0.17500,-1,-1,1,-1
2195,895,none,895,0.67500,0.20556,0.05417,0.10370,-1,-1,1,-1
2195,896,none,896,0.77083,0.16111,0.09028,0.13148,-1,-1,1,-1
2195,614,none,614,0.71597,0.29352,0.09861,0.19815,-1,-1,1,-1
2195,613,none,613,0.78750,0.29815,0.16458,0.34630,-1,-1,1,-1
2195,891,none,891,0.18472,0.23704,0.10347,0.20185,-1,-1,1,-1
2195,615,none,615,0.28750,0.23796,0.13194,0.24815,-1,-1,1,-1
2195,893,none,893,0.51875,0.16111,0.03819,0.07593,-1,-1,1,-1
2195,617,none,617,0.13194,0.17222,0.04792,0.07963,-1,-1,1,-1
2201,60,none,60,0.49722,0.29259,0.14653,0.29630,-1,-1,1,-1
2201,64,none,64,0.03194,0.20185,0.08472,0.14444,-1,-1,1,-1
2201,62,none,62,0.09861,0.22963,0.08472,0.16389,-1,-1,1,-1
2201,891,none,891,0.19097,0.23796,0.09931,0.23056,-1,-1,1,-1
2201,615,none,615,0.29792,0.23333,0.11528,0.27870,-1,-1,1,-1
2201,613,none,613,0.81250,0.31296,0.18125,0.42037,-1,-1,1,-1
2201,614,none,614,0.71597,0.30926,0.11181,0.22315,-1,-1,1,-1
2201,890,none,890,0.42292,0.22685,0.10347,0.22315,-1,-1,1,-1
2201,889,none,889,0.41458,0.16481,0.04167,0.07963,-1,-1,1,-1
2201,894,none,894,0.61111,0.17963,0.06250,0.12778,-1,-1,1,-1
2201,895,none,895,0.69097,0.21296,0.05556,0.10370,-1,-1,1,-1
2201,896,none,896,0.78819,0.15741,0.06806,0.13704,-1,-1,1,-1
2201,892,none,892,0.18125,0.18611,0.05556,0.10556,-1,-1,1,-1
2207,60,none,60,0.50694,0.29815,0.16111,0.30185,-1,-1,1,-1
2207,64,none,64,0.03819,0.20463,0.08264,0.15370,-1,-1,1,-1
2207,62,none,62,0.11528,0.22963,0.08264,0.19444,-1,-1,1,-1
2207,891,none,891,0.19792,0.24537,0.10972,0.20556,-1,-1,1,-1
2207,615,none,615,0.31389,0.23333,0.10556,0.26759,-1,-1,1,-1
2207,613,none,613,0.83681,0.32222,0.15694,0.40093,-1,-1,1,-1
2207,614,none,614,0.76042,0.28519,0.09306,0.24167,-1,-1,1,-1
2207,890,none,890,0.47361,0.23704,0.06667,0.19444,-1,-1,1,-1
2207,894,none,894,0.62708,0.17963,0.06250,0.12593,-1,-1,1,-1
2207,895,none,895,0.70417,0.21574,0.05347,0.12407,-1,-1,1,-1
2207,896,none,896,0.80833,0.16759,0.06250,0.16019,-1,-1,1,-1
2213,60,none,60,0.51042,0.27778,0.15694,0.28148,-1,-1,1,-1
2213,64,none,64,0.04514,0.19722,0.08125,0.15648,-1,-1,1,-1
2213,62,none,62,0.11736,0.23704,0.08472,0.13889,-1,-1,1,-1
2213,891,none,891,0.20556,0.24444,0.10278,0.20556,-1,-1,1,-1
2213,615,none,615,0.32083,0.23796,0.10556,0.24537,-1,-1,1,-1
2213,613,none,613,0.86111,0.32963,0.13333,0.37222,-1,-1,1,-1
2213,614,none,614,0.77153,0.29815,0.10694,0.22963,-1,-1,1,-1
2213,890,none,890,0.48194,0.23426,0.08403,0.15648,-1,-1,1,-1
2213,889,none,889,0.42500,0.15741,0.06181,0.09630,-1,-1,1,-1
2213,904,none,904,0.50903,0.14259,0.04514,0.07593,-1,-1,1,-1
2213,894,none,894,0.63403,0.17222,0.06181,0.09259,-1,-1,1,-1
2213,895,none,895,0.70903,0.20926,0.06042,0.10741,-1,-1,1,-1
2213,896,none,896,0.82292,0.16389,0.06181,0.11667,-1,-1,1,-1
2213,892,none,892,0.27778,0.20833,0.06042,0.11667,-1,-1,1,-1
2219,64,none,64,0.04931,0.20185,0.08125,0.16759,-1,-1,1,-1
2219,62,none,62,0.11736,0.22963,0.09097,0.17593,-1,-1,1,-1
2219,60,none,60,0.50486,0.27870,0.18958,0.33148,-1,-1,1,-1
2219,907,none,907,0.13125,0.17500,0.03819,0.09259,-1,-1,1,-1
2219,617,none,617,0.16667,0.17870,0.04792,0.09444,-1,-1,1,-1
2219,618,none,618,0.19931,0.20093,0.06667,0.09259,-1,-1,1,-1
2219,65,none,65,0.28194,0.19444,0.06806,0.13889,-1,-1,1,-1
2219,890,none,890,0.48611,0.24074,0.07708,0.15741,-1,-1,1,-1
2219,889,none,889,0.43889,0.15741,0.04583,0.08889,-1,-1,1,-1
2219,904,none,904,0.52361,0.15000,0.03819,0.07407,-1,-1,1,-1
2219,893,none,893,0.56389,0.15648,0.03750,0.08519,-1,-1,1,-1
2219,894,none,894,0.65000,0.16759,0.05625,0.11667,-1,-1,1,-1
2219,895,none,895,0.72847,0.20926,0.06181,0.13333,-1,-1,1,-1
2219,896,none,896,0.82431,0.14907,0.10278,0.17870,-1,-1,1,-1
2219,615,none,615,0.32083,0.24444,0.11319,0.25278,-1,-1,1,-1
2219,891,none,891,0.19583,0.25556,0.11597,0.21204,-1,-1,1,-1
2219,614,none,614,0.78125,0.30370,0.10764,0.21204,-1,-1,1,-1
2219,613,none,613,0.86806,0.32963,0.13125,0.38611,-1,-1,1,-1
2225,60,none,60,0.53194,0.30370,0.14444,0.28519,-1,-1,1,-1
2225,64,none,64,0.05208,0.21574,0.07847,0.13704,-1,-1,1,-1
2225,62,none,62,0.11806,0.25185,0.08681,0.15278,-1,-1,1,-1
2225,891,none,891,0.20556,0.25556,0.10278,0.23056,-1,-1,1,-1
2225,615,none,615,0.32014,0.26296,0.12153,0.27037,-1,-1,1,-1
2225,907,none,907,0.13611,0.19074,0.03611,0.08333,-1,-1,1,-1
2225,65,none,65,0.27986,0.22315,0.06875,0.13333,-1,-1,1,-1
2225,61,none,61,0.36181,0.18241,0.07014,0.12407,-1,-1,1,-1
2225,890,none,890,0.49444,0.24537,0.06597,0.16019,-1,-1,1,-1
2225,889,none,889,0.44167,0.17130,0.04583,0.09074,-1,-1,1,-1
2225,899,none,899,0.50069,0.19074,0.03958,0.08889,-1,-1,1,-1
2225,893,none,893,0.56250,0.16019,0.04583,0.10185,-1,-1,1,-1
2225,894,none,894,0.64861,0.17222,0.06389,0.10926,-1,-1,1,-1
2225,895,none,895,0.73194,0.21667,0.05764,0.10926,-1,-1,1,-1
2225,896,none,896,0.84861,0.15741,0.06875,0.15278,-1,-1,1,-1
2225,614,none,614,0.78611,0.30000,0.12222,0.26759,-1,-1,1,-1
2225,613,none,613,0.86806,0.34630,0.12778,0.37963,-1,-1,1,-1
2231,60,none,60,0.51944,0.32037,0.17014,0.30926,-1,-1,1,-1
2231,64,none,64,0.03750,0.23333,0.08125,0.16019,-1,-1,1,-1
2231,62,none,62,0.11806,0.27500,0.08125,0.13704,-1,-1,1,-1
2231,891,none,891,0.20139,0.27407,0.11181,0.21296,-1,-1,1,-1
2231,615,none,615,0.30139,0.27037,0.15278,0.28519,-1,-1,1,-1
2231,614,none,614,0.79375,0.31481,0.11111,0.24907,-1,-1,1,-1
2231,613,none,613,0.89653,0.37500,0.10278,0.37963,-1,-1,1,-1
2231,907,none,907,0.12917,0.19815,0.03819,0.07963,-1,-1,1,-1
2231,617,none,617,0.16458,0.20556,0.04931,0.08519,-1,-1,1,-1
2231,903,none,903,0.31250,0.16111,0.04722,0.11481,-1,-1,1,-1
2231,889,none,889,0.44375,0.17870,0.04583,0.10370,-1,-1,1,-1
2231,899,none,899,0.49306,0.19815,0.04167,0.10185,-1,-1,1,-1
2231,894,none,894,0.63611,0.18704,0.06875,0.13148,-1,-1,1,-1
2231,895,none,895,0.72778,0.22963,0.06597,0.11296,-1,-1,1,-1
2231,896,none,896,0.86736,0.16481,0.06806,0.17593,-1,-1,1,-1
2231,65,none,65,0.28333,0.23333,0.06667,0.12778,-1,-1,1,-1
2231,892,none,892,0.19722,0.21296,0.06875,0.10370,-1,-1,1,-1
2231,890,none,890,0.49306,0.26019,0.07708,0.15370,-1,-1,1,-1
2237,60,none,60,0.52500,0.34074,0.17014,0.27130,-1,-1,1,-1
2237,64,none,64,0.03750,0.23796,0.08611,0.16852,-1,-1,1,-1
2237,62,none,62,0.10486,0.27778,0.09236,0.16019,-1,-1,1,-1
2237,891,none,891,0.18889,0.28611,0.11389,0.20185,-1,-1,1,-1
2237,615,none,615,0.30000,0.27778,0.13194,0.25278,-1,-1,1,-1
2237,614,none,614,0.79722,0.31481,0.12014,0.26019,-1,-1,1,-1
2237,613,none,613,0.90000,0.39815,0.09444,0.38611,-1,-1,1,-1
2237,890,none,890,0.47361,0.26667,0.08472,0.16481,-1,-1,1,-1
2237,889,none,889,0.44306,0.19074,0.03819,0.10185,-1,-1,1,-1
2237,894,none,894,0.64375,0.18704,0.06389,0.13519,-1,-1,1,-1
2237,895,none,895,0.73194,0.23796,0.05625,0.12593,-1,-1,1,-1
2237,896,none,896,0.85139,0.17500,0.08681,0.18704,-1,-1,1,-1
2237,893,none,893,0.56250,0.18611,0.04583,0.08704,-1,-1,1,-1
2243,60,none,60,0.50903,0.34630,0.18681,0.31667,-1,-1,1,-1
2243,62,none,62,0.10347,0.27778,0.09028,0.14444,-1,-1,1,-1
2243,64,none,64,0.03194,0.24815,0.08125,0.16389,-1,-1,1,-1
2243,891,none,891,0.19722,0.28889,0.10764,0.21667,-1,-1,1,-1
2243,615,none,615,0.30764,0.27407,0.11944,0.27870,-1,-1,1,-1
2243,613,none,613,0.91111,0.42037,0.08264,0.36481,-1,-1,1,-1
2243,614,none,614,0.80000,0.33519,0.11597,0.22593,-1,-1,1,-1
2243,890,none,890,0.47222,0.27130,0.08889,0.17870,-1,-1,1,-1
2243,903,none,903,0.32014,0.14444,0.05833,0.08704,-1,-1,1,-1
2243,889,none,889,0.43958,0.19352,0.04375,0.09259,-1,-1,1,-1
2243,899,none,899,0.49514,0.20463,0.04514,0.08148,-1,-1,1,-1
2243,894,none,894,0.64375,0.19444,0.07014,0.13519,-1,-1,1,-1
2243,895,none,895,0.73264,0.24907,0.05764,0.10556,-1,-1,1,-1
2243,896,none,896,0.85694,0.19444,0.07639,0.16759,-1,-1,1,-1
2243,892,none,892,0.19722,0.21296,0.06667,0.11481,-1,-1,1,-1
2243,65,none,65,0.27708,0.24444,0.06806,0.11852,-1,-1,1,-1
2249,64,none,64,0.04167,0.24907,0.07708,0.15648,-1,-1,1,-1
2249,62,none,62,0.11111,0.28148,0.09028,0.15648,-1,-1,1,-1
2249,60,none,60,0.55625,0.33889,0.17292,0.32593,-1,-1,1,-1
2249,891,none,891,0.20417,0.28981,0.11111,0.22593,-1,-1,1,-1
2249,615,none,615,0.31250,0.28241,0.14167,0.26667,-1,-1,1,-1
2249,890,none,890,0.47847,0.27130,0.08472,0.18611,-1,-1,1,-1
2249,889,none,889,0.44792,0.20185,0.03958,0.08704,-1,-1,1,-1
2249,894,none,894,0.65486,0.21296,0.06806,0.12222,-1,-1,1,-1
2249,895,none,895,0.74722,0.26389,0.04792,0.09815,-1,-1,1,-1
2249,896,none,896,0.85556,0.20926,0.08403,0.15278,-1,-1,1,-1
2249,904,none,904,0.93889,0.29630,0.05347,0.14907,-1,-1,1,-1
2249,613,none,613,0.95208,0.45648,0.04306,0.39074,-1,-1,1,-1
2249,614,none,614,0.79306,0.36296,0.16875,0.25556,-1,-1,1,-1
2249,903,none,903,0.30347,0.18981,0.06250,0.10000,-1,-1,1,-1
2249,892,none,892,0.20347,0.24074,0.06250,0.10185,-1,-1,1,-1
2255,60,none,60,0.56597,0.32593,0.18056,0.39352,-1,-1,1,-1
2255,62,none,62,0.11319,0.28611,0.09514,0.18241,-1,-1,1,-1
2255,64,none,64,0.04931,0.25556,0.09028,0.16019,-1,-1,1,-1
2255,51,none,51,0.00000,0.15278,0.07708,0.17222,-1,-1,1,-1
2255,891,none,891,0.20347,0.28241,0.11736,0.27407,-1,-1,1,-1
2255,615,none,615,0.32500,0.28889,0.14792,0.33148,-1,-1,1,-1
2255,890,none,890,0.49097,0.28519,0.07639,0.21296,-1,-1,1,-1
2255,614,none,614,0.81250,0.34630,0.17014,0.32593,-1,-1,1,-1
2255,894,none,894,0.65278,0.22222,0.08056,0.10741,-1,-1,1,-1
2255,895,none,895,0.74236,0.27130,0.07500,0.12222,-1,-1,1,-1
2255,896,none,896,0.86944,0.20926,0.07083,0.17593,-1,-1,1,-1
2255,900,none,900,0.52986,0.01852,0.03819,0.08333,-1,-1,1,-1
2255,617,none,617,0.17431,0.23333,0.04514,0.08333,-1,-1,1,-1
2255,65,none,65,0.29028,0.25556,0.05556,0.11481,-1,-1,1,-1
2255,61,none,61,0.36806,0.20926,0.07847,0.12407,-1,-1,1,-1
2255,889,none,889,0.45000,0.20556,0.04722,0.11111,-1,-1,1,-1
2255,899,none,899,0.50208,0.22222,0.06250,0.11111,-1,-1,1,-1
2255,618,none,618,0.20417,0.22963,0.06875,0.12037,-1,-1,1,-1
2255,893,none,893,0.57500,0.20833,0.04583,0.08889,-1,-1,1,-1
2261,64,none,64,0.05556,0.25185,0.08125,0.16759,-1,-1,1,-1
2261,62,none,62,0.11181,0.27778,0.09861,0.17870,-1,-1,1,-1
2261,891,none,891,0.20417,0.30000,0.13333,0.19074,-1,-1,1,-1
2261,615,none,615,0.32917,0.30185,0.12153,0.25556,-1,-1,1,-1
2261,60,none,60,0.57083,0.33704,0.18333,0.40556,-1,-1,1,-1
2261,614,none,614,0.84236,0.36852,0.12986,0.24815,-1,-1,1,-1
2261,890,none,890,0.49722,0.28611,0.09236,0.22315,-1,-1,1,-1
2261,894,none,894,0.65625,0.22963,0.06875,0.11296,-1,-1,1,-1
2261,895,none,895,0.75694,0.27870,0.05833,0.12963,-1,-1,1,-1
2261,896,none,896,0.87222,0.21944,0.07847,0.15278,-1,-1,1,-1
2261,889,none,889,0.45625,0.21667,0.04514,0.08519,-1,-1,1,-1
2261,892,none,892,0.21389,0.24537,0.06389,0.09630,-1,-1,1,-1
2267,51,none,51,0.00000,0.16759,0.07847,0.13889,-1,-1,1,-1
2267,64,none,64,0.05764,0.24907,0.08472,0.17500,-1,-1,1,-1
2267,60,none,60,0.58056,0.34259,0.18958,0.34444,-1,-1,1,-1
2267,615,none,615,0.33819,0.30185,0.13750,0.24907,-1,-1,1,-1
2267,891,none,891,0.22153,0.28889,0.12500,0.22685,-1,-1,1,-1
2267,62,none,62,0.12014,0.28611,0.10347,0.18981,-1,-1,1,-1
2267,903,none,903,0.32639,0.19815,0.04931,0.08519,-1,-1,1,-1
2267,889,none,889,0.45972,0.20556,0.04722,0.09259,-1,-1,1,-1
2267,890,none,890,0.50208,0.27778,0.09514,0.20926,-1,-1,1,-1
2267,614,none,614,0.82639,0.38241,0.16875,0.31852,-1,-1,1,-1
2267,893,none,893,0.57639,0.20556,0.06042,0.10556,-1,-1,1,-1
2267,894,none,894,0.66528,0.22685,0.06667,0.12407,-1,-1,1,-1
2267,895,none,895,0.76528,0.24907,0.05139,0.13148,-1,-1,1,-1
2267,896,none,896,0.88819,0.20556,0.07639,0.21944,-1,-1,1,-1
2267,907,none,907,0.14028,0.22315,0.04028,0.09815,-1,-1,1,-1
2267,892,none,892,0.21806,0.24074,0.05417,0.12037,-1,-1,1,-1
2267,617,none,617,0.17500,0.22963,0.05000,0.07963,-1,-1,1,-1
2273,64,none,64,0.06458,0.24167,0.08611,0.17870,-1,-1,1,-1
2273,62,none,62,0.13125,0.28241,0.10139,0.17130,-1,-1,1,-1
2273,60,none,60,0.59861,0.33889,0.18889,0.40185,-1,-1,1,-1
2273,51,none,51,0.00069,0.16481,0.10069,0.16852,-1,-1,1,-1
2273,891,none,891,0.23472,0.27778,0.10347,0.24167,-1,-1,1,-1
2273,615,none,615,0.34861,0.30000,0.12986,0.33519,-1,-1,1,-1
2273,890,none,890,0.51458,0.29352,0.08611,0.16389,-1,-1,1,-1
2273,614,none,614,0.86806,0.37593,0.12222,0.32593,-1,-1,1,-1
2273,889,none,889,0.46806,0.20556,0.04306,0.09444,-1,-1,1,-1
2273,899,none,899,0.51667,0.24167,0.04375,0.09815,-1,-1,1,-1
2273,894,none,894,0.68125,0.22593,0.04931,0.12037,-1,-1,1,-1
2273,895,none,895,0.76944,0.27500,0.05208,0.12963,-1,-1,1,-1
2273,896,none,896,0.89167,0.23056,0.07639,0.19444,-1,-1,1,-1
2273,900,none,900,0.54583,0.01574,0.03403,0.09444,-1,-1,1,-1
2273,892,none,892,0.22222,0.24444,0.06042,0.10556,-1,-1,1,-1
2273,893,none,893,0.59028,0.22222,0.04583,0.07778,-1,-1,1,-1
2273,903,none,903,0.33056,0.20463,0.05208,0.08704,-1,-1,1,-1
2279,60,none,60,0.61389,0.38704,0.19514,0.33519,-1,-1,1,-1
2279,62,none,62,0.13611,0.28981,0.09514,0.17130,-1,-1,1,-1
2279,64,none,64,0.06597,0.24815,0.10139,0.16852,-1,-1,1,-1
2279,51,none,51,0.00000,0.16019,0.08611,0.15000,-1,-1,1,-1
2279,891,none,891,0.23264,0.28519,0.11944,0.24167,-1,-1,1,-1
2279,615,none,615,0.35972,0.29815,0.13958,0.30741,-1,-1,1,-1
2279,61,none,61,0.38611,0.22315,0.08056,0.12037,-1,-1,1,-1
2279,890,none,890,0.52361,0.29815,0.08611,0.19074,-1,-1,1,-1
2279,903,none,903,0.32917,0.19815,0.06389,0.09815,-1,-1,1,-1
